relative_humidity_2m,wind_speed_10m,temperature_2m,Cluster,PCA1,PCA2
99.0,3.1,1.7,1,1.831964886525319,-0.10236325182827158
100.0,3.5,1.7,1,1.856931654104962,-0.0274723367626635
100.0,1.3,1.6,1,2.0090025137293863,-0.4492380710925586
99.0,1.7,2.0,1,1.8988535799651691,-0.3927367400807428
98.0,0.7,1.5,1,1.9542094565005872,-0.5540844281810225
97.0,2.9,1.6,1,1.7510167656808642,-0.129426074354628
93.0,1.0,2.8,1,1.5721498762142494,-0.5598518546790172
100.0,0.9,1.4,1,2.051593596821673,-0.5149341941312703
100.0,4.5,2.2,1,1.7504539463742446,0.1367679708341158
99.0,3.4,2.1,1,1.7794765498603153,-0.06820042395348286
97.0,1.7,2.4,1,1.7637378786213092,-0.41112632413453537
95.0,1.8,2.5,1,1.6467374405884816,-0.39193890726270697
92.0,0.2,2.9,1,1.5651201625119466,-0.7185700100684311
92.0,0.2,2.9,1,1.5651201625119466,-0.7185700100684311
91.0,4.9,4.0,1,1.1162782267112188,0.1317983771541574
84.0,2.4,5.1,1,0.8314964488205059,-0.4005811407621962
83.0,0.6,6.1,1,0.815892306512505,-0.8081514844121617
86.0,2.1,7.2,1,0.7807782044182224,-0.591621851672435
83.0,0.9,8.1,1,0.6319158140344545,-0.8706879487245411
80.0,3.6,7.5,1,0.3513116994727708,-0.30070899737062595
87.0,2.4,6.3,1,0.8862458255466182,-0.48178346839207176
91.0,0.6,4.9,1,1.3234830729346831,-0.7587679712437837
94.0,0.8,3.9,1,1.5459511320959067,-0.6681170048352488
98.0,2.4,3.1,1,1.7115622803210024,-0.32020369847923263
99.0,2.3,3.5,1,1.7363508384669537,-0.36671702466305145
98.0,5.4,3.5,1,1.4825272642503198,0.23899798768978384
95.0,5.9,4.0,1,1.255377892453275,0.3146867355734278
94.0,7.7,4.5,1,1.0454682262959463,0.6373867317909225
93.0,7.2,4.7,1,1.0106042051435866,0.5309625215613916
93.0,6.3,4.4,1,1.094107127493759,0.374080686081743
93.0,4.9,4.4,1,1.1856498501485553,0.1018383151143658
91.0,5.3,6.5,1,0.8846729196376774,0.05848926767381477
92.0,5.0,6.3,1,0.9718470680213492,0.009346408779130259
92.0,3.7,6.1,1,1.0732870442488625,-0.23136266702432406
96.0,5.4,5.0,1,1.2570134557849901,0.15412764025731318
97.0,5.8,4.4,1,1.3312882817945257,0.26528078989310916
96.0,6.9,4.4,1,1.208240025656172,0.4820781294354055
95.0,8.1,4.7,1,1.0539989743989586,0.7001902353331344
95.0,7.1,4.7,1,1.1193866334380989,0.505731398927865
92.0,7.0,5.2,1,0.9314698570645383,0.46474484496834734
87.0,7.9,5.5,1,0.5923577787378701,0.6360897779304947
82.0,7.0,5.9,1,0.36272547694333884,0.4513650996014589
73.0,6.3,6.4,1,-0.09268969117853232,0.3110589607777781
71.0,7.1,6.8,1,-0.2801155197537045,0.44823644584820116
69.0,6.5,6.7,1,-0.33490857698250326,0.34339008875973703
79.0,1.9,5.5,1,0.5757090834103185,-0.5075222845291242
83.0,0.9,4.5,1,0.9277641646138095,-0.6531145413034127
88.0,2.9,3.9,1,1.1019060609419173,-0.24239773140518447
88.0,3.7,3.7,1,1.0660319531872358,-0.07474325075757271
89.0,4.0,2.8,1,1.1714995743156318,0.03509513252279059
89.0,3.8,2.8,1,1.1845771061234598,-0.0037966347582633897
89.0,2.1,3.2,1,1.2628640875367365,-0.3585514796940137
91.0,2.0,3.3,1,1.3634285060929334,-0.3898263080892382
93.0,1.0,3.1,1,1.547495846999303,-0.5779829719641113
97.0,1.7,2.5,1,1.7555198688829938,-0.4171700298962333
92.0,1.0,3.4,1,1.4717199865890573,-0.5932214697527057
94.0,1.8,3.4,1,1.5216535217483433,-0.44343963962148936
95.0,3.1,3.1,1,1.5124254254077065,-0.17540465450604464
97.0,3.2,2.5,1,1.6574383803242834,-0.12548177528832927
97.0,1.0,2.4,1,1.8095092399487074,-0.5472475096182242
96.0,1.3,2.2,1,1.7552071305182968,-0.47392982767674763
98.0,3.5,2.4,1,1.697161923546156,-0.06399303810155013
98.0,3.9,2.7,1,1.6463528307155535,-0.004340620824536462
97.0,4.8,2.9,1,1.5199460869083972,0.16147753991330985
97.0,3.8,2.9,1,1.5853337459475374,-0.032981296491959716
97.0,2.8,2.9,1,1.6507214049866776,-0.2274401328972291
97.0,3.3,2.9,1,1.6180275754671076,-0.13021071469459447
82.0,4.1,4.6,1,0.6591838147549461,-0.033997351071748484
83.0,0.9,4.6,1,0.9195461548754942,-0.6591582470651107
89.0,0.0,3.9,1,1.342652103350723,-0.8092209764769657
96.0,3.3,2.3,1,1.616213802701701,-0.09105586062790647
98.0,4.0,1.7,1,1.7219941621947936,0.07554232043297074
96.0,2.1,1.7,1,1.7439870519785619,-0.28814422974404186
97.0,0.3,1.9,1,1.8963706499676827,-0.6531501662934229
100.0,0.8,1.8,1,2.0252603237723252,-0.5585549008185892
100.0,0.6,2.0,1,2.021901836103523,-0.6095340796230392
98.0,3.3,1.5,1,1.7842015429988227,-0.04849145352732199
95.0,3.6,1.9,1,1.5783477127479213,-0.0056507671630338496
95.0,3.4,0.8,1,1.681823351677219,0.021938228934590315
88.0,2.0,1.2,1,1.3826412170116598,-0.2542306286040806
88.0,3.1,-0.3,1,1.4339849381433367,0.05032967786718617
94.0,4.3,-0.9,1,1.7115587928980558,0.3025867991446989
95.0,0.8,-1.4,1,2.0326274794219232,-0.35069321896175387
99.0,0.4,-1.3,1,2.2550518580804604,-0.44609093727155874
100.0,0.2,-1.3,1,2.319251221083588,-0.48787532404911255
100.0,0.8,-1.1,1,2.2635826061834727,-0.38328743372934676
100.0,1.3,0.1,1,2.1322726598041175,-0.3585824846670884
99.0,2.3,1.6,1,1.8924930234949466,-0.2518866151907892
85.0,0.8,3.1,1,1.1515987292447378,-0.593733783273167
84.0,2.7,3.9,1,0.9104962679685487,-0.26971902070023906
79.0,1.6,4.6,1,0.6692874687668994,-0.511466583595423
77.0,3.9,4.2,1,0.4495242295395401,-0.03425119782351143
76.0,3.1,4.3,1,0.4424945158372377,-0.1929693532129252
83.0,4.9,3.7,1,0.7319576063637718,0.17307045041124958
87.0,3.2,3.4,1,1.072257980726453,-0.15094893217861374
88.0,3.8,3.2,1,1.1005832359748988,-0.025078838308555732
88.0,6.3,3.5,1,0.9124600591621019,0.44293713541952395
84.0,4.1,3.9,1,0.8189535453137523,0.002523350267138053
81.0,3.5,4.1,1,0.6883846276747082,-0.1175615046099203
83.0,4.0,4.3,1,0.7414984410691056,-0.03820473692368104
86.0,2.7,4.3,1,0.9798678914058854,-0.29967908274003063
91.0,2.4,4.0,1,1.2797473743090695,-0.3543487138590165
94.0,0.8,3.6,1,1.570605161310853,-0.6499858875501547
98.0,5.3,3.9,1,1.4561939912009723,0.19537728100246468
96.0,4.6,4.0,1,1.3915036803994565,0.05899762875007761
95.0,11.9,4.7,0,0.8055258700502256,1.4391338136731586
94.0,10.6,5.3,1,0.7900999371759162,1.1529677112726198
92.0,24.4,6.8,0,-0.33776356602954893,3.7516293062328683
92.0,26.2,8.0,0,-0.5540774691597864,4.029130742621977
90.0,21.3,8.3,0,-0.3605756314735439,3.0639365659440627
86.0,22.0,8.0,0,-0.5861802883671923,3.229759346698844
82.0,21.6,8.2,0,-0.7809485690093635,3.15145887859934
77.0,22.6,8.2,0,-1.1019453840249998,3.3603808124871084
73.0,21.8,8.2,0,-1.254122581574884,3.2163842213488913
68.0,22.6,8.3,0,-1.5702598745210077,3.380370682193908
66.0,16.7,7.8,0,-1.245626299889101,2.269067315204307
67.0,15.2,7.9,0,-1.104640989873407,1.968442735338205
70.0,13.7,7.1,0,-0.7874499298222757,1.7164262683343854
72.0,14.2,6.4,0,-0.6603740287830396,1.8501763878759068
75.0,16.2,5.8,0,-0.5884757948455301,2.2666784367671347
77.0,14.8,5.4,0,-0.361817370846874,2.0128256498535504
78.0,11.0,5.1,0,-0.03756840608789538,1.2891205693021202
83.0,6.1,4.2,1,0.6124023668252264,0.37620252528908277
88.0,4.1,2.9,1,1.105620967478103,0.05138992989811905
92.0,4.5,2.6,1,1.30860725785859,0.135734103759322
93.0,5.2,2.2,1,1.3468297666797524,0.2931374927933028
92.0,5.2,2.3,1,1.287489925746138,0.28998640652810476
89.0,4.4,2.9,1,1.13712650096166,0.10683496132320022
91.0,3.9,2.8,1,1.2802820026101442,0.009864009889264086
95.0,4.0,2.8,1,1.4782305614874267,0.017739415543791968
97.0,4.0,2.9,1,1.5722562141397094,0.005910470789094265
96.0,2.2,2.6,1,1.663486198429809,-0.32309169795879683
96.0,4.2,2.7,1,1.524492870613213,0.05978226909004397
93.0,4.7,3.2,1,1.2973434988161685,0.13547101697368807
92.0,0.7,3.7,1,1.4666822550858534,-0.6696902379593801
90.0,3.1,4.5,1,1.141764133094795,-0.24555343768731805
80.0,4.6,5.8,1,0.4256302059849927,-0.0035071630164903813
75.0,2.0,7.4,1,0.208540807697215,-0.5913363323748604
64.0,10.9,7.7,0,-0.9604035301143703,1.1530350088084416
89.0,20.2,6.1,0,-0.15897482348284928,2.985885992152122
92.0,19.9,6.3,0,-0.0024290516618406914,2.906783071217646
93.0,16.8,5.9,0,0.2842665615080549,2.3252428819116027
94.0,13.5,5.4,0,0.5922577162240938,1.7108546310862034
95.0,7.5,4.8,1,1.0850135600841273,0.5774712277282749
97.0,5.0,4.0,1,1.4164704479790997,0.13388854381568568
97.0,3.2,3.4,1,1.5834762926794446,-0.17987512714361145
94.0,4.5,3.4,1,1.3451068423426646,0.08159921867273827
91.0,12.1,3.8,0,0.6619231011060398,1.5439894107954937
90.0,13.2,3.9,0,0.5306568352293708,1.7547430445760916
88.0,13.6,3.7,0,0.41869412869974715,1.8503992296545952
86.0,11.8,3.3,0,0.467020291532863,1.5303333861649018
89.0,4.3,2.6,1,1.1683192960805207,0.10552019496776738
87.0,1.2,2.9,1,1.2441233474963105,-0.5096480761806628
88.0,1.0,2.7,1,1.3247587299760686,-0.5393450514348206
92.0,0.9,2.4,1,1.5604388498761257,-0.5522302957762523
93.0,3.0,1.7,1,1.5317726652574384,-0.10445341848979997
89.0,4.1,2.0,1,1.230704886318241,0.10289066225690147
90.0,1.5,2.1,1,1.4436166212769894,-0.4116386376549969
91.0,0.8,2.9,1,1.4747657358931634,-0.5990020887287695
87.0,1.5,3.5,1,1.175198991354676,-0.4875726598292698
86.0,1.8,4.0,1,1.0633708137560578,-0.4565609182196793
88.0,0.6,4.0,1,1.2440796669936245,-0.6956967608990022
89.0,1.7,4.0,1,1.2232750732458693,-0.4846846603497054
86.0,1.2,4.3,1,1.0779493799645958,-0.5913673373479351
86.0,2.7,4.3,1,0.9798678914058854,-0.29967908274003063
89.0,1.1,4.0,1,1.2625076686693535,-0.6013599621928675
88.0,1.1,3.7,1,1.2360398666890007,-0.5803362254112736
94.0,3.0,3.6,1,1.4267523114247442,-0.22217644745856202
95.0,4.9,3.6,1,1.353637590445677,0.14440272221495037
95.0,6.9,3.4,1,1.2392982918440272,0.5454078065488853
97.0,8.1,3.3,1,1.2712947731259727,0.779016877003907
98.0,9.5,3.1,1,1.2473099011431064,1.0604540399981808
98.0,10.4,3.0,1,1.1966790177461955,1.2415106985246214
99.0,9.6,2.7,1,1.324765005387753,1.1011821271889997
99.0,8.7,2.5,1,1.4000499179996102,0.9382565859476534
99.0,8.0,2.5,1,1.4458212793270084,0.8021354004639648
98.0,8.3,2.7,1,1.3586471309433361,0.8512782593586494
98.0,10.1,3.0,1,1.2162953154579377,1.1831730476030402
97.0,9.8,3.1,1,1.1765717722360651,1.1216843104162615
97.0,10.9,3.1,1,1.104645347293011,1.335589030462058
96.0,12.3,3.3,0,0.9455447739662843,1.598636609402539
95.0,14.1,3.3,0,0.7767251565005328,1.9515551344285236
94.0,15.3,3.2,0,0.6553561441965807,2.193842063373045
92.0,15.9,3.4,0,0.4974438669058673,2.30421519268581
89.0,15.3,3.5,0,0.37509295900513867,2.1901740435704498
88.0,15.9,3.7,0,0.2683025129097245,2.297654553386715
81.0,17.3,4.2,0,-0.22218307680374294,2.559926732021101
83.0,18.2,3.8,0,-0.14591626859510914,2.7533292688396362
86.0,16.0,3.5,0,0.17595610409184306,2.334973087543638
85.0,14.1,3.4,0,0.25728883480922576,1.9744376236318233
83.0,13.7,3.4,0,0.18120023603428367,1.9024393280627148
86.0,15.0,3.1,0,0.2742158020842451,2.1646890741851603
86.0,15.5,2.8,0,0.26617600177962125,2.280049609672889
84.0,16.1,2.8,0,0.1246997439655387,2.402510150509051
84.0,15.3,2.7,0,0.18522788093516623,2.2529867871465328
84.0,14.8,2.7,0,0.2179217104547363,2.155757368943898
83.0,15.8,2.6,0,0.10963022995861252,2.3591525306073655
83.0,15.4,2.3,0,0.1604393227892149,2.299500113330352
84.0,15.2,2.0,0,0.24929271500728828,2.275846843837892
85.0,14.5,2.2,0,0.32974988805335465,2.1247456273343075
85.0,14.5,2.0,0,0.3461859075299856,2.1368330388577035
85.0,14.5,1.9,0,0.35440391726830095,2.1428767446194015
84.0,13.5,1.8,0,0.3768877548504575,1.9573542334723295
84.0,14.2,1.9,0,0.3228983837847439,2.0874317131943205
83.0,14.6,2.1,0,0.2291854694971579,2.1560204557295317
83.0,13.8,2.0,0,0.28971360646678546,2.0064970923670145
81.0,14.3,2.3,0,0.1301220853416709,2.0913806322775548
79.0,15.7,2.6,0,-0.08831832891866995,2.351277124952837
76.0,15.7,3.2,0,-0.29099188093446,2.3236927488721486
73.0,15.1,3.5,0,-0.4297788083118195,2.1975641882333923
72.0,14.8,3.7,0,-0.47772036127200757,2.1300317452849153
75.0,14.7,3.3,0,-0.28494406282893425,2.1260828262016807
74.0,13.9,3.3,0,-0.28375576679292136,1.973408376573965
74.0,11.8,3.2,0,-0.1382236730724113,1.571088525884597
79.0,9.4,2.8,0,0.3071879035512828,1.1140990440762435
81.0,8.7,2.7,1,0.46342093700759457,0.9782363253612529
81.0,9.4,2.6,1,0.42586758541851194,1.12040121660664
82.0,9.0,2.4,1,0.5195804997060979,1.0518124740714283
83.0,8.2,2.2,1,0.6394484776093401,0.9054401969741087
85.0,7.6,2.0,1,0.7973607549000535,0.7950670676613437
84.0,7.4,1.9,1,0.7675344652508976,0.7651116256384877
85.0,6.5,1.8,1,0.8857231993197385,0.5932497591389433
88.0,5.6,1.4,1,1.130809624994124,0.4337337709314935
83.0,8.6,2.2,1,0.613293413993684,0.9832237315362167
83.0,8.1,2.1,1,0.6542052532515695,0.8920380190952799
82.0,7.8,2.1,1,0.6226997197680125,0.8365929876701989
83.0,8.1,1.9,1,0.6706412727282004,0.9041254306186759
83.0,8.4,1.9,1,0.6510249750164583,0.962463081540257
84.0,7.8,1.8,1,0.7495974113735571,0.8489388659622934
86.0,9.1,1.7,1,0.7750551267515885,1.1019938200578423
86.0,9.0,1.7,1,0.7815938926555025,1.0825479364173154
84.0,9.4,2.0,1,0.6285411374343018,1.1479855926873288
82.0,8.0,2.4,1,0.5849681587452382,0.8573536376661588
78.0,8.7,2.9,1,0.2936194239450663,0.9748267723273563
75.0,9.1,3.3,0,0.08122682779025117,1.0371133423321715
76.0,9.6,3.2,0,0.10787283920429565,1.1374938468000044
76.0,8.9,3.2,0,0.15364420053169375,1.0013726613163159
78.0,6.5,2.9,1,0.4374722738311749,0.5470173322357635
82.0,5.5,2.5,1,0.7402192966047735,0.36516284089128714
84.0,4.7,2.3,1,0.9112091057033149,0.21589794429746814
85.0,3.0,2.2,1,1.0817079670034677,-0.11153099132629198
88.0,1.9,1.8,1,1.3398719244856812,-0.3099387468147956
89.0,2.7,1.1,1,1.396209696617876,-0.11495835685519358
90.0,2.6,1.2,1,1.445652283978774,-0.14334056575391832
89.0,4.8,2.0,1,1.1849335249908428,0.23901184774059014
89.0,6.2,2.1,1,1.085172792597731,0.5052105129462694
90.0,6.6,2.0,1,1.1183575699156896,0.5861451337735754
88.0,7.4,2.4,1,0.9309317413405171,0.7233226188439985
89.0,7.2,2.3,1,1.00334911408196,0.6875819378281429
90.0,6.7,2.2,1,1.0953827845351445,0.5935036058907063
89.0,4.8,2.2,1,1.168497505514212,0.22692443621719405
89.0,4.9,2.0,1,1.1783947590869288,0.2584577313811172
89.0,4.7,1.9,1,1.1996903006330721,0.2256096698617612
90.0,5.0,1.7,1,1.2476318535932602,0.29314211281023844
91.0,4.9,1.5,1,1.321728470169104,0.28289102119660775
89.0,5.2,1.7,1,1.183432490590133,0.3349264995877921
87.0,5.6,2.0,1,1.0303797353689323,0.40036415585780527
83.0,7.1,2.5,1,0.6867208733374482,0.6734043596432184
81.0,7.6,2.7,1,0.5353473619506488,0.7643316053154565
80.0,5.7,2.4,1,0.6331161121446625,0.41588355292703855
80.0,5.7,2.4,1,0.6331161121446625,0.41588355292703855
81.0,6.1,2.2,1,0.6745188992009363,0.5028618795160424
83.0,6.8,1.9,1,0.7556452294790827,0.6513289432918257
84.0,5.6,1.6,1,0.9098862807362965,0.43321683739409655
87.0,4.6,1.2,1,1.161511472314596,0.25425496554611987
88.0,3.5,0.9,1,1.3092137576678955,0.055588743288917664
89.0,3.3,0.8,1,1.381631130409338,0.019848062273061923
91.0,3.7,0.6,1,1.4741557486609111,0.10393376936556634
93.0,4.1,0.4,1,1.5666803669124842,0.18801947645807054
93.0,4.5,0.2,1,1.556961322773459,0.2778904225435745
96.0,4.2,-0.1,1,1.7545971432860448,0.22900603041758838
92.0,4.4,0.2,1,1.5123782574820739,0.2613371583995474
93.0,3.7,0.1,1,1.6174894597430867,0.12836705918105687
95.0,3.7,-0.1,1,1.7361691416103158,0.13466923171145334
96.0,3.5,-0.2,1,1.8085865143517583,0.0989285506955977
97.0,4.1,-0.5,1,1.8451297793385197,0.23084235032735365
97.0,4.4,-0.6,1,1.8337314913650928,0.2952237070106326
97.0,5.0,-0.7,1,1.8027169056799242,0.4179427146154922
97.0,5.1,-0.6,1,1.7879601300376948,0.4313448924943211
93.0,4.6,-0.1,1,1.5750765860844913,0.3154674234691954
88.0,4.0,0.6,1,1.3011739573632717,0.17094927877664653
84.0,4.0,1.5,1,1.0227245449372364,0.12812640490736354
80.0,3.6,2.5,1,0.7622121863885417,0.001476290714274694
78.0,3.5,1.6,1,0.7404693775466962,0.0422089979220293
79.0,3.3,1.6,1,0.8046687405498234,0.0004246111444754935
82.0,2.8,1.2,1,1.0236001026085526,-0.08130784250086634
88.0,2.1,-0.1,1,1.482936577705846,-0.15621657006147954
92.0,2.1,-0.6,1,1.7285139511786198,-0.13756851923898858
95.0,2.0,-0.8,1,1.9048542301450622,-0.15360484984561867
98.0,1.3,-1.1,1,2.1286451142733043,-0.2802727765337127
97.0,1.5,-0.9,1,2.048009731793546,-0.2505758012795549
100.0,0.9,-1.5,1,2.28991587923282,-0.3396667270420279
100.0,0.2,-1.4,1,2.327469230821903,-0.4818316182874146
100.0,0.4,-1.4,1,2.314391699014075,-0.4429398510063606
100.0,0.4,-1.4,1,2.314391699014075,-0.4429398510063606
99.0,2.7,-0.3,1,2.022480144907284,-0.05927267115641904
100.0,3.1,-0.2,1,2.039228902748611,0.009574538147490765
100.0,1.7,-0.5,1,2.155425654618354,-0.2445367155347922
100.0,1.4,-1.0,1,2.216132001021673,-0.2726558376478832
99.0,1.2,-1.4,1,2.2109597405874637,-0.28448016238564533
100.0,1.7,-0.9,1,2.1882976935716156,-0.2203618924880002
100.0,2.2,-0.3,1,2.1062958056221532,-0.15939470885555357
98.0,4.3,0.9,1,1.7681219423895749,0.1822296174481356
98.0,4.3,1.7,1,1.7023778644830516,0.13387997135455157
96.0,3.8,2.3,1,1.583519973182131,0.006173557574728282
94.0,3.4,2.7,1,1.4745593354539268,-0.08999956104117213
95.0,7.6,2.7,1,1.2510529986848369,0.7238349323644598
99.0,5.6,2.0,1,1.6438417097125222,0.3656527218998081
100.0,6.4,1.9,1,1.6508714234148243,0.5243708772892219
99.0,7.2,2.0,1,1.5392214552498977,0.6767868601482393
98.0,7.2,2.2,1,1.4716636045779676,0.667592068121343
97.0,7.9,2.4,1,1.3583343925786395,0.7945184615781354
98.0,9.2,2.4,1,1.3244522670230563,1.0444223294084858
98.0,6.5,2.3,1,1.5092169561670505,0.5254271768759564
97.0,4.8,2.4,1,1.5610361355999745,0.19169606872179992
97.0,4.0,2.5,1,1.6051282530929711,0.030085293835886383
97.0,3.9,2.5,1,1.6116670189968854,0.010639410195359418
97.0,6.6,2.6,1,1.4269023298528913,0.529634562727889
95.0,8.8,2.6,1,1.1808058175761842,0.9632292418124816
94.0,10.6,3.1,1,0.9708961514188554,1.2859292380299763
95.0,8.7,2.7,1,1.1791265737417826,0.9377396524102563
97.0,5.0,1.6,1,1.6137026816986697,0.278937482096438
96.0,5.0,1.4,1,1.5790168699800011,0.29391751311633374
94.0,5.7,1.5,1,1.4227838365236893,0.42978023183132397
92.0,7.2,2.3,1,1.1567146076678574,0.6789040793386437
92.0,6.9,2.2,1,1.1845489151179147,0.6266101341787608
93.0,7.8,2.3,1,1.1686038434396726,0.7926867616853055
91.0,9.3,2.5,1,0.9518426730137328,1.0780728437628133
87.0,13.1,3.2,0,0.4413561757155953,1.7862809597569502
81.0,11.8,3.7,0,0.17853909660310566,1.5206216606006087
73.0,12.4,4.4,0,-0.3271942165509797,1.6181319780838823
72.0,9.9,4.4,0,-0.21484690014842825,1.1348775065672083
73.0,9.4,4.3,0,-0.12281322969524341,1.0407991746297718
77.0,5.0,3.9,1,0.402251833811432,0.197784639507379
86.0,3.0,2.5,1,1.1081757689838208,-0.1325547281078857
90.0,3.2,1.7,1,1.3653296398637127,-0.056883792719246734
93.0,4.0,1.6,1,1.4746030159566133,0.09604912367716754
94.0,3.1,0.5,1,1.6749718474086082,-0.015375685205396582
98.0,1.7,0.5,1,1.9710018948446013,-0.2991885341587728
100.0,2.2,0.1,1,2.0734237666688915,-0.18356953190234568
100.0,2.5,0.4,1,2.0291534397422026,-0.1433629982658589
100.0,4.7,0.5,1,1.8770825801177788,0.27840273606403604
99.0,3.7,0.3,1,1.9077844274382507,0.09892393067866213
94.0,3.3,1.4,1,1.5879322279559414,-0.03087726977962495
95.0,4.0,2.0,1,1.54397463939395,0.06608906163737599
95.0,5.5,2.5,1,1.4048031021436624,0.3275587874367901
96.0,4.0,1.5,1,1.636186519280826,0.0934149709493663
99.0,3.3,0.9,1,1.8846314326240143,-0.015121838453633739
100.0,2.5,1.2,1,1.9634093618356794,-0.19171264435944294
100.0,1.9,0.4,1,2.068386035165687,-0.26003830010902057
100.0,2.2,1.3,1,1.974807649809106,-0.25609400104272184
94.0,2.7,3.1,1,1.4874586578280635,-0.2502955695716526
88.0,0.8,4.9,1,1.1570400475409575,-0.7111983454732304
78.0,2.3,6.5,1,0.41625209121620904,-0.4872831880874967
71.0,4.4,7.6,1,-0.16931291825454906,-0.12515205853961045
70.0,6.5,8.2,2,-0.40705689186193533,0.24984188283776715
72.0,4.2,8.1,1,-0.146203603942999,-0.1971549741256542
81.0,2.6,6.4,1,0.5582192968286799,-0.4315796898937171
84.0,3.4,4.8,1,0.7907628189963117,-0.1879911870718327
90.0,3.3,3.6,1,1.2026486889318058,-0.1522683185509821
94.0,2.6,2.7,1,1.526869462685239,-0.2455666301653877
97.0,0.6,2.4,1,1.8356643035643634,-0.6250310441803321
100.0,0.2,1.9,1,2.0562749094574944,-0.6812739084234491
100.0,1.3,1.7,1,2.000784503991071,-0.4552817768542565
100.0,3.1,1.4,1,1.9077407469355643,-0.08712475403967739
99.0,3.6,1.4,1,1.823925086220695,0.012997283659457246
97.0,4.4,1.8,1,1.6364992576455228,0.1501747687298803
99.0,3.8,0.5,1,1.884809642057706,0.10628240279579314
100.0,2.2,-0.3,1,2.1062958056221532,-0.15939470885555357
100.0,1.5,-0.6,1,2.176721196164497,-0.27738477705414827
100.0,1.0,-0.2,1,2.1765429867308055,-0.39878901830357516
100.0,0.6,0.1,1,2.178044021131516,-0.494703670150777
100.0,3.1,-0.2,1,2.039228902748611,0.009574538147490765
100.0,0.4,0.2,1,2.1829035432010286,-0.5396391431935288
100.0,1.7,0.7,1,2.0568095377585687,-0.31706118467516836
98.0,1.8,2.1,1,1.8329749731276406,-0.37644194270541426
91.0,1.1,3.7,1,1.3894053602748981,-0.5890140839007729
90.0,1.5,4.9,1,1.2135123486041577,-0.5808623989825413
87.0,0.8,5.8,1,1.0319561287008197,-0.7626990778320126
85.0,1.1,6.0,1,0.8936601491218485,-0.7106635994408287
89.0,0.8,5.5,1,1.1588538203063643,-0.7503531995399182
92.0,0.8,3.6,1,1.4683614989202547,-0.6442006485571552
95.0,0.6,2.5,1,1.7252026314354498,-0.6252895109490304
98.0,0.5,2.4,1,1.8933249006635766,-0.6473695473173587
100.0,0.4,2.3,1,2.0103253386964046,-0.666556964189187
100.0,0.0,2.0,1,2.061134431527007,-0.7262093814662008
100.0,0.8,1.1,1,2.0827863919405334,-0.5162489604867031
100.0,1.0,1.3,1,2.0532728406560747,-0.4894446047290453
100.0,1.0,1.3,1,2.0532728406560747,-0.4894446047290453
100.0,1.1,0.7,1,2.096042133182053,-0.43373648651833024
100.0,0.7,0.8,1,2.1139791870593934,-0.517563726842136
100.0,0.6,1.3,1,2.0794279042717307,-0.5672281392911531
100.0,2.0,1.4,1,1.9796671718786185,-0.3010294740854739
100.0,2.7,0.9,1,1.9749858592427976,-0.13468975979329506
100.0,3.5,0.1,1,1.9884198099180086,0.06922695542450466
100.0,3.7,0.2,1,1.9671242683718653,0.10207501694386052
99.0,4.8,0.7,1,1.8029859635419347,0.2886538276776667
97.0,2.9,1.2,1,1.783888804634126,-0.10525125130783589
99.0,3.6,1.5,1,1.8157070764823797,0.006953577897759294
92.0,5.1,3.7,1,1.1789765553136362,0.18592864222380545
85.0,5.4,5.3,1,0.6700192834217532,0.16781533743371657
